col0,col1,col2,col3,col4,col5
Budapest Cog-wheel Railway,"Széchenyi Hill Station (Children's railway, Budapest)",1874-06-24,3.7,tram line,1435 mm track gauge
Brienz–Rothorn railway,Brienz BRB station,1892-01-01,7.6,narrow-gauge railway,800 mm track gauge
Schöllenen railway,Göschenen,1917-01-01,3.7,narrow-gauge railway,1000 mm track gauge
Wengernalp railway,Lauterbrunnen railway station,1893-01-01,19.11,narrow-gauge railway,800 mm track gauge
Schynige Platte railway,Schynige Platte railway station,1893-01-01,7.26,narrow-gauge railway,800 mm track gauge
Superga Rack Railway,Superga,1884-04-27,3.1,transport company,1445 mm track gauge
Brienz–Rothorn railway,Brienz BRB station,1892-01-01,7.6,railway line,800 mm track gauge
Schöllenen railway,Göschenen,1917-01-01,3.7,railway line,1000 mm track gauge
Ikawa Line,Ikawa Station,1935-01-01,25.5,railway line,1067 mm track gauge
Monte Railway,Funchal,1893-07-16,3.9,railway line,1000 mm track gauge
Rheineck–Walzenhausen mountain railway,Rheineck railway station,1958-01-01,1.96,railway line,1200 mm track gauge
Wengernalp railway,Lauterbrunnen railway station,1893-01-01,19.11,railway line,800 mm track gauge
