col0,col1,col2,col3
Virman Vundabar,immortality,Jack Kirby,Justice League: Action
Mister Miracle,immortality,Jack Kirby,Justice League: Action
Virman Vundabar,superhuman strength,Jack Kirby,Justice League: Action
Mister Miracle,healing factor,Jack Kirby,Justice League: Action
Orion,healing factor,Jack Kirby,Justice League: Gods and Monsters
Mister Miracle,superhuman durability,Jack Kirby,Justice League Unlimited
Orion,superhuman durability,Jack Kirby,Justice League Unlimited
Big Barda,superhuman speed,Jack Kirby,Justice League Unlimited
Mister Miracle,superhuman speed,Jack Kirby,Justice League Unlimited
Orion,superhuman speed,Jack Kirby,Justice League Unlimited
Big Barda,immortality,Jack Kirby,Justice League Unlimited
Mister Miracle,immortality,Jack Kirby,Justice League Unlimited
Orion,immortality,Jack Kirby,Justice League Unlimited
Big Barda,superhuman strength,Jack Kirby,Justice League Unlimited
