col0,col1,col2,col3,col4,col5
1975 Belgian Badminton Championships,1976 Belgian Badminton Championships,1975-01-01,national championship,1974 Belgian Badminton Championships,Belgian Badminton Championships
1974 Belgian Badminton Championships,1975 Belgian Badminton Championships,1974-01-01,national championship,1973 Belgian Badminton Championships,Belgian Badminton Championships
1971 Belgian Badminton Championships,1972 Belgian Badminton Championships,1971-01-01,national championship,1970 Belgian Badminton Championships,Belgian Badminton Championships
2009 Belgian Badminton Championships,2010 Belgian Badminton Championships,2009-01-01,national championship,2008 Belgian Badminton Championships,Belgian Badminton Championships
2006 Belgian Badminton Championships,2007 Belgian Badminton Championships,2006-01-01,national championship,2005 Belgian Badminton Championships,Belgian Badminton Championships
2004 Belgian Badminton Championships,2005 Belgian Badminton Championships,2004-01-01,national championship,2003 Belgian Badminton Championships,Belgian Badminton Championships
2003 Belgian Badminton Championships,2004 Belgian Badminton Championships,2003-01-01,national championship,2002 Belgian Badminton Championships,Belgian Badminton Championships
2002 Belgian Badminton Championships,2003 Belgian Badminton Championships,2002-01-01,national championship,2001 Belgian Badminton Championships,Belgian Badminton Championships
2001 Belgian Badminton Championships,2002 Belgian Badminton Championships,2001-01-01,national championship,2000 Belgian Badminton Championships,Belgian Badminton Championships
1999 Belgian Badminton Championships,2000 Belgian Badminton Championships,1999-01-01,national championship,1998 Belgian Badminton Championships,Belgian Badminton Championships
2016 Belgian Badminton Championships,2017 Belgian Badminton Championships,2016-01-01,national championship,2015 Belgian Badminton Championships,Belgian Badminton Championships
2015 Belgian Badminton Championships,2016 Belgian Badminton Championships,2015-01-01,national championship,2014 Belgian Badminton Championships,Belgian Badminton Championships
2014 Belgian Badminton Championships,2015 Belgian Badminton Championships,2014-01-01,national championship,2013 Belgian Badminton Championships,Belgian Badminton Championships
2013 Belgian Badminton Championships,2014 Belgian Badminton Championships,2013-01-01,national championship,2012 Belgian Badminton Championships,Belgian Badminton Championships
1969 Belgian Badminton Championships,1970 Belgian Badminton Championships,1969-01-01,national championship,1968 Belgian Badminton Championships,Belgian Badminton Championships
