col0,col1,col2,col3,col4,col5,col6
SDSS J083446.87+330847.4,J2000.0,33.1465218683446,Lynx,45.94,-2.858,128.6953793326297
SDSS J075342.70+453304.8,J2000.0,45.5513187839728,Lynx,15.3,-4.792,118.4279648314544
SDSS J153725.80+374156.5,J2000.0,37.6990340608335,Corona Borealis,66.44,-0.296,234.3574957686764
SDSS J160526.61+264920.9,J2000.0,26.8225078527749,Corona Borealis,32,-1.117,241.3608755762133
SDSS J095142.61+405251.5,J2000.0,40.88100117493,Leo Minor,53.47,-1.57,147.9275517702494
SDSS J075757.69+230655.3,J2000.0,23.1153753402619,Gemini,48.1,-1.277,119.4904201459735
SDSS J093402.54+574314.4,J2000.0,57.7206605890018,Ursa Major,53.43,-1.096,143.5106356222372
SDSS J094152.94+524041.2,J2000.0,52.6781317641718,Ursa Major,48.5,-1.43,145.4706235905098
SDSS J104908.34+605718.0,J2000.0,60.9550154051211,Ursa Major,34.6,-2.755,162.2847897140228
SDSS J151900.32-012025.1,J2000.0,-1.3403235202987,Serpens,60.6,-3.998,229.7513568748071
SDSS J215418.98+112907.5,J2000.0,11.485422325334,Pegasus,75.19,-0.726,328.5791169287961
USNO-A2.0 0900-07221025,J2000.0,3.8388335393564,Virgo,47.06,-1.542,190.9499057810668
