col0,col1,col2,col3,col4
Vennerbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,white quarter
Gerechtigkeitsbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,white quarter
Vennerbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,white quarter
Mosesbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Gerechtigkeitsbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Vennerbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Simsonbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Kindlifresserbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Anna-Seiler-Brunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,inner city
Kindlifresserbrunnen,Kornhausplatz,class A Swiss cultural property of national significance,Bern,inner city
Gerechtigkeitsbrunnen,Gerechtigkeitsgasse,class A Swiss cultural property of national significance,Bern,inner city
Schützenbrunnen,Marktgasse,class A Swiss cultural property of national significance,Bern,inner city
