col0,col1,col2,col3,col4,col5
31st Goya Awards,30th Goya Awards,32nd Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Dani Rovira
30th Goya Awards,29th Goya Awards,31st Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Dani Rovira
29th Goya Awards,28th Goya Awards,30th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Dani Rovira
23rd Goya Awards,22nd Goya Awards,24th Goya Awards,Academy of Motion Picture Arts and Sciences,Spain,Muchachada Nui
27th Goya Awards,26th Goya Awards,28th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Eva Hache
28th Goya Awards,27th Goya Awards,29th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Manel Fuentes
17th Goya Awards,16th Goya Awards,18th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Alberto San Juan
10th Goya Awards,9th Goya Awards,11th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Javier Gurruchaga
6th Goya Awards,5th Goya Awards,7th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,José Coronado
32nd Goya Awards,31st Goya Awards,33rd Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Ernesto Sevilla
17th Goya Awards,16th Goya Awards,18th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Guillermo Toledo
6th Goya Awards,5th Goya Awards,7th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Aitana Sánchez-Gijón
10th Goya Awards,9th Goya Awards,11th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Verónica Forqué
23rd Goya Awards,22nd Goya Awards,24th Goya Awards,Academy of Motion Picture Arts and Sciences,Spain,Carmen Machi
13th Goya Awards,12th Goya Awards,14th Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,Spain,Rosa Maria Sardà
