col0,col1,col2,col3,col4
Picard,Latin script,200000,Hainaut,Hauts-de-France
Kildin Sami,Cyrillic script,350,Murmansk Oblast,Kola
Veps,Latin script,1640,Vologda Oblast,Karelia
Picard,Latin script,200000,Hainaut,Wallonia
Ludic language,Latin script,3000,Karelia,Karelia
Kashubian,Latin script,108000,Pomeranian Voivodeship,Pomeranian Voivodeship
Xibe,Manchu alphabet,30000,Xinjiang,Xinjiang
Alutor,Cyrillic script,40,Kamchatka Krai,Kamchatka Krai
Ket,Cyrillic script,150,Krasnoyarsk Krai,Krasnoyarsk Krai
Veps,Latin script,1640,Vologda Oblast,Vologda Oblast
Alutiiq,Latin script,450,Alaska,Alaska
Parya,Devanagari,4000,districts of Republican Subordination,Gissar Valley
