col0,col1,col2,col3,col4,col5
2011 Spanish Grand Prix,Mark Webber,Spain,Lewis Hamilton,Circuit de Catalunya,2011-05-22
2010 Spanish Grand Prix,Mark Webber,Spain,Lewis Hamilton,Circuit de Catalunya,2010-05-09
2015 Spanish Grand Prix,Nico Rosberg,Spain,Lewis Hamilton,Circuit de Catalunya,2015-05-10
2017 Spanish Grand Prix,Lewis Hamilton,Spain,Lewis Hamilton,Circuit de Catalunya,2017-05-14
1999 Spanish Grand Prix,Mika Häkkinen,Spain,Michael Schumacher,Circuit de Catalunya,1999-05-30
1996 Spanish Grand Prix,Damon Hill,Spain,Michael Schumacher,Circuit de Catalunya,1996-06-02
1993 Spanish Grand Prix,Alain Prost,Spain,Michael Schumacher,Circuit de Catalunya,1993-05-09
2002 Spanish Grand Prix,Michael Schumacher,Spain,Michael Schumacher,Circuit de Catalunya,2002-04-28
2001 Spanish Grand Prix,Michael Schumacher,Spain,Michael Schumacher,Circuit de Catalunya,2001-04-29
1994 Spanish Grand Prix,Michael Schumacher,Spain,Michael Schumacher,Circuit de Catalunya,1994-05-29
2004 Spanish Grand Prix,Michael Schumacher,Spain,Michael Schumacher,Circuit de Catalunya,2004-05-09
