col0,col1,col2,col3,col4,col5
"De kerk van de Jezuïeten, de Sint-Carolus Borromeuskerk, te Antwerpen",Brussels,1844-01-01,wood engraving print,Print Room of the University of Antwerp,Marcaert
Drukkersmerk van de uitgever Buschmann,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Tabel,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Mosselvrouwken,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Buildrager,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Achter den hoek,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Op de Schelde,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
De kaai,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Aan de Vlotbrug,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Na het werk,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
De Bloedberg,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
O.-L.-Vrouwen Kerk,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Onder den toren,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
Het oude dok,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
De Palingbrug,Antwerp,1907-01-01,wood engraving print,Print Room of the University of Antwerp,Edward Pellens
