col0,col1,col2,col3,col4
audio recording of the subject's spoken voice,Wikidata property encoding a vCard value,voice recording,Anita Heiss,Commons link constraint
image of grave,Wikidata property for birth or death,grave,Zita of Bourbon-Parma,format constraint
sail emblem,Wikidata property to link to Commons,sail emblem,Laser,Commons link constraint
image of grave,Wikidata property to link to Commons,tombstone,Simon Addis,type constraint
commemorative plaque image,"Wikidata property related to burials, graves, and memorials",commemorative plaque,"Frederick II, Holy Roman Emperor",format constraint
relief location map,Wikidata property linking to a representative image,relief map,United States of America,format constraint
location map,Wikidata property linking to a representative image,geographic map,Alabama,format constraint
distribution map,Wikidata property linking to a representative image,geographic map,Roberts,format constraint
commemorative plaque image,Wikidata property linking to a representative image,commemorative plaque,"Frederick II, Holy Roman Emperor",format constraint
detail map,Wikidata property linking to a representative image,geographic map,Sicily,format constraint
