col0,col1,col2,col3,col4
Battle of Timor,Portuguese Timor,World War II,1943-02-10,Battle of Timor order of battle
Battle of Pusan Perimeter,Pusan Perimeter,Korean War,1950-09-18,Battle of Pusan Perimeter order of battle
Battle of Monte Cassino,Monte Cassino,Winter Line,1944-05-19,Battle of Monte Cassino order of battle January 1944
Guadalcanal Campaign,Guadalcanal,Pacific War,1943-02-09,Battle of Guadalcanal order of battle
Battle of Crete,Crete,Balkans Campaign,1941-06-01,Battle of Crete order of battle
Second Battle of Fort Fisher,New Hanover County,American Civil War,1865-01-15,Second Fort Fisher Union order of battle
Battle of Jonesborough,Clayton County,American Civil War,1864-09-01,Jonesborough Confederate order of battle
Battle of Seven Pines,Henrico County,American Civil War,1862-06-01,Seven Pines Union order of battle
Battle of Island Number Ten,New Madrid,American Civil War,1862-04-08,Island Number Ten Union order of battle
Battle of Seven Pines,Henrico County,American Civil War,1862-06-01,Seven Pines Confederate order of battle
Siege of Corinth,Corinth,American Civil War,1862-05-30,Siege of Corinth Confederate order of battle
Battle of Island Number Ten,New Madrid,American Civil War,1862-04-08,Island Number Ten Confederate order of battle
