col0,col1,col2,col3,col4
Hut in Popówka at Ukraine,Jan Stanisławski,oil painting,oil paint,Katowice
Capture of an armored comrade. Episode from the Swedish war,Wojciech Kossak,oil painting,oil paint,Katowice
Pine Trees,Maksymilian Gierymski,oil painting,oil paint,Katowice
Dustman's district,Marek Idziaszek,oil painting,glass,Katowice
Early Spring,Ferdynand Ruszczyc,oil painting,oil paint,Katowice
Cossack in the steppe,Alfons Dunin-Borkowski,oil painting,oil paint,Katowice
Self-portrait,Władysław Podkowiński,oil painting,oil paint,Katowice
Still life with a red book,Władysław Podkowiński,oil painting,oil paint,Katowice
Blue boy,Piotr Michałowski,oil painting,oil paint,Katowice
Kyrgyz,Aleksander Orłowski,oil painting,oil paint,Katowice
