col0,col1,col2,col3,col4,col5
1996 Hungarian Team Badminton Championships,mixed team,Hungary,1995 Hungarian Team Badminton Championships,1996-01-01,Honvéd Zrínyi SE
1994 Hungarian Team Badminton Championships,mixed team,Hungary,1993 Hungarian Team Badminton Championships,1994-01-01,Honvéd Zrínyi SE
1990 Hungarian Team Badminton Championships,mixed team,Hungary,1989 Hungarian Team Badminton Championships,1990-01-01,Honvéd Zrínyi SE
1987 Hungarian Team Badminton Championships,mixed team,Hungary,1986 Hungarian Team Badminton Championships,1987-01-01,Honvéd Zrínyi SE
1985 Hungarian Team Badminton Championships,mixed team,Hungary,1984 Hungarian Team Badminton Championships,1985-01-01,Honvéd Zrínyi SE
1980 Hungarian Team Badminton Championships,mixed team,Hungary,1979 Hungarian Team Badminton Championships,1980-01-01,Honvéd Zrínyi SE
1981 Hungarian Team Badminton Championships,mixed team,Hungary,1980 Hungarian Team Badminton Championships,1981-01-01,Honvéd Zrínyi SE
2008 Hungarian Team Badminton Championships,mixed team,Hungary,2007 Hungarian Team Badminton Championships,2008-01-01,Honvéd Zrínyi SE
1991 Hungarian Team Badminton Championships,mixed team,Hungary,1990 Hungarian Team Badminton Championships,1991-01-01,Honvéd Zrínyi SE
2012 Hungarian Team Badminton Championships,mixed team,Hungary,2011 Hungarian Team Badminton Championships,2012-01-01,Honvéd Zrínyi SE
1992 Hungarian Team Badminton Championships,mixed team,Hungary,1991 Hungarian Team Badminton Championships,1992-01-01,Honvéd Zrínyi SE
1994 Hungarian Team Badminton Championships,mixed team,Hungary,1993 Hungarian Team Badminton Championships,1994-01-01,Honvéd Budai SE
