col0,col1,col2,col3,col4,col5
Miranda,Miranda Municipality,2025,municipality of Venezuela,430,Mérida
Independencia,Independencia Municipality,120,municipality of Venezuela,5929,Anzoátegui
Antonio José de Sucre,Sucre Municipality,240,municipality of Venezuela,2975,Barinas
Páez,Páez Municipality,136,municipality of Venezuela,12820,Apure
Juan Manuel Cajigal,Municipio Cajigal,28,municipality of Venezuela,1741,Anzoátegui
Andrés Eloy Blanco,Andrés Eloy Blanco Municipality,115,municipality of Venezuela,721,Sucre
Sucre,Sucre Municipality,297,municipality of Venezuela,46166,Bolívar
Simón Bolívar,Simón Bolívar Municipality,170,municipality of Venezuela,131,Miranda
Bolívar,Bolívar Municipality,116,municipality of Venezuela,529,Monagas
Miranda,Miranda Municipality,17,municipality of Venezuela,1805,Falcón
Miranda,Miranda Municipality,146,municipality of Venezuela,374,Trujillo
Independencia,Independencia Municipality,1235,municipality of Venezuela,64,Táchira
Zamora,Zamora Municipality,361,municipality of Venezuela,378,Miranda
