col0,col1,col2,col3
Ağsuçay,701,Republic of Armenia. A brief guide-dictionary of physico-geographical objects,Artsakh
Voghdji River,303,Republic of Armenia. A brief guide-dictionary of physico-geographical objects,Artsakh
Ballıca Çayı,618,Dictionary of Place Names in Armenia and Adjacent Areas,Artsakh
Ağsuçay,701,Dictionary of Place Names in Armenia and Adjacent Areas,Artsakh
Voghdji River,303,Dictionary of Place Names in Armenia and Adjacent Areas,Artsakh
Hakari River,276,Dictionary of Place Names in Armenia and Adjacent Areas,Artsakh
Xaçınçay,46,Encyclopedia of Armenian Nature,Artsakh
Nile,0,Brockhaus and Efron Encyclopedic Dictionary,Republic of the Congo
Chari River,282,Brockhaus and Efron Encyclopedic Dictionary,Central African Republic
Nile,0,Brockhaus and Efron Encyclopedic Dictionary,Tanzania
