col0,col1,col2,col3,col4,col5,col6,col7
Marnardal,2019-12-31,former municipality of Norway,2290,Bokmål,UTC+01:00,Evje og Hornnes,11.294168505336287
Fusa,2019-12-31,former municipality of Norway,3876,Nynorsk,UTC+01:00,Tysnes,0
Kvalsund,2019-12-31,former municipality of Norway,1035,Bokmål,UTC+01:00,Måsøy,7.576761792417361
Fusa,2019-12-31,municipality of Norway,3876,Nynorsk,UTC+01:00,Tysnes,0
Re,2019-12-31,former municipality of Norway,9361,Bokmål,UTC+01:00,Tønsberg,0
Bø,2019-12-31,former municipality of Norway,6101,Nynorsk,UTC+01:00,Kviteseid,0.25378295139890233
Os,2019-12-31,municipality of Norway,19742,Nynorsk,UTC+01:00,Tysnes,245.52944233642873
Marnardal,2019-12-31,former municipality of Norway,2290,Nynorsk,UTC+01:00,Mandal,395.0119487719649
Radøy,2019-12-31,former municipality of Norway,5077,Nynorsk,UTC+01:00,Lindås,0
Meland,2019-12-31,former municipality of Norway,7812,Nynorsk,UTC+01:00,Lindås,92.58
Songdalen,2019-12-31,former municipality of Norway,6419,Nynorsk,UTC+01:00,Kristiansand,0
Berg,2019-12-31,former municipality of Norway,915,Bokmål,UTC+01:00,Tranøy,17.24178891844
