col0,col1,col2,col3,col4,col5,col6
NGC 5713,1846.2,[CHM2007] HDC 886,29.2,J2000.0,220.0480333,astronomical radio source
NGC 5253,408,Centaurus A/M83 Group,3.44,J2000.0,204.9832917,astronomical radio source
Arp 220,5427,[CHM2007] LDC 1130,83.5,J2000.0,233.738433167,Seyfert galaxy
NGC 2903,554,[TSK2008] 271,9.33,J2000.0,143.0421292,Field galaxy
NGC 3077,-7,M81 Group,3.8,J2000.0,150.8295689628838,irregular galaxy
NGC 5253,408,[CHM2007] LDC 993,3.44,J2000.0,204.9832917,active galactic nucleus
NGC 2903,554,[TSK2008] 271,9.33,J2000.0,143.0421292,barred spiral galaxy
NGC 1140,1500,[CHM2007] LDC 182,17.3,J2000.0,43.6396911780703,galaxy
NGC 5478,7530,[CHM2007] LDC 1030,108.07,J2000.0,212.0354203355595,galaxy
NGC 5713,1846.2,[CHM2007] HDC 886,29.2,J2000.0,220.0480333,galaxy
NGC 3628,845,Leo Triplet,10.47,J2000.0,170.0709083,infrared source
AB Aurigae,8.9,Taurus Molecular Cloud,162.8664,J2000.0,73.9410249910073,infrared source
Messier 99,2404,Virgo Cluster,13.87,J2000.0,184.7067708,infrared source
Messier 96,892,M96 Group,10.42,J2000.0,161.6906,infrared source
Messier 99,2404,Virgo Cluster,13.87,J2000.0,184.7067708,HI (21cm) source
