col0,col1,col2,col3,col4,col5
Myall Lakes,71063,5024,57682,New South Wales,electoral district of New South Wales
Murray,82908,107362,55778,New South Wales,electoral district of New South Wales
Mulgoa,81415,273,58250,New South Wales,electoral district of New South Wales
Mount Druitt,88713,39,56353,New South Wales,electoral district of New South Wales
Monaro,76014,20479,56943,New South Wales,electoral district of New South Wales
Miranda,74163,39,54943,New South Wales,electoral district of New South Wales
Maroubra,81713,46,56164,New South Wales,electoral district of New South Wales
Manly,80327,32,55665,New South Wales,electoral district of New South Wales
Maitland,77172,392,60282,New South Wales,electoral district of New South Wales
Macquarie Fields,86360,94,61772,New South Wales,electoral district of New South Wales
Londonderry,91815,185,63839,New South Wales,electoral district of New South Wales
Liverpool,91136,29,57567,New South Wales,electoral district of New South Wales
Lismore,73944,13021,56096,New South Wales,electoral district of New South Wales
Lane Cove,81907,37,57170,New South Wales,electoral district of New South Wales
