col0,col1,col2,col3,col4,col5,col6
Japan PlayStation Store ID,PlayStation Store,Wikidata property related to e-commerce,North America PlayStation Store ID,format constraint,always incomplete,Grand Theft Auto V
Agoda hotel ID,Agoda,Wikidata property for authority control for hotels,Booking.com hotel ID,single value constraint,always incomplete,Nimb Hotel
Japan PlayStation Store ID,PlayStation Store,Wikidata property related to video games,North America PlayStation Store ID,item requires statement constraint,always incomplete,Grand Theft Auto V
Movies Anywhere ID,Movies Anywhere,Wikidata property to identify films,Vudu video ID,single value constraint,eventually complete,Citizen Kane
Japan PlayStation Store ID,PlayStation Store,Wikidata property for authority control for works,North America PlayStation Store ID,format constraint,always incomplete,Grand Theft Auto V
Fandango theater ID,Fandango,Wikidata property related to e-commerce,Cinema Treasures ID,format constraint,eventually complete,TCL Chinese Theatre
Zomato ID,Zomato,Wikidata property related to e-commerce,TripAdvisor ID,property scope constraint,always incomplete,Gordon Ramsay Burger
Relais & Châteaux ID,Relais & Châteaux,Wikidata property related to e-commerce,Michelin Restaurants ID,single value constraint,eventually complete,Blue Margouillat
Leading Hotels of the World hotel ID,The Leading Hotels of the World,Wikidata property related to e-commerce,Historic Hotels Worldwide ID,single value constraint,eventually complete,King David Hotel
Relais & Châteaux ID,Relais & Châteaux,Wikidata property for an identifier that suggests notability,Michelin Restaurants ID,single value constraint,eventually complete,Blue Margouillat
Leading Hotels of the World hotel ID,The Leading Hotels of the World,Wikidata property for an identifier that suggests notability,Historic Hotels Worldwide ID,single value constraint,eventually complete,King David Hotel
OYO Hotel ID,OYO Rooms,Wikidata property for authority control for hotels,Booking.com hotel ID,single value constraint,always incomplete,Capital O 29027 Monteria Resort
Leading Hotels of the World hotel ID,The Leading Hotels of the World,Wikidata property for authority control for hotels,Historic Hotels Worldwide ID,single value constraint,eventually complete,King David Hotel
Zomato ID,Zomato,Wikidata property related to tourism,TripAdvisor ID,property scope constraint,always incomplete,Gordon Ramsay Burger
Relais & Châteaux ID,Relais & Châteaux,Wikidata property to identify architectural structures,Michelin Restaurants ID,single value constraint,eventually complete,Blue Margouillat
