col0,col1,col2,col3,col4,col5,col6
Thirty-third Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,20080,1220055,3167484,Ireland,Ireland
Twenty-third Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,17819,979746,2867960,Ireland,Ireland
Twenty-seventh Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,20219,1803215,3041688,Ireland,Ireland
Twenty-ninth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,37696,1748011,3191157,Ireland,Ireland
Twenty-first Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,14480,983405,2867960,Ireland,Ireland
Twentieth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,109066,1316815,2791415,Ireland,Ireland
Sixth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,15517,607959,2179466,Ireland,Ireland
Seventh Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,24562,598084,2179466,Ireland,Ireland
Seventeenth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,66091,1201952,2688316,Ireland,Ireland
Nineteenth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,17064,1528331,2747088,Ireland,Ireland
