col0,col1,col2,col3,col4,col5
2018 Junior Grand Prix Czech Republic - ice dance rhythm dance,18,Nikita Nazarov,2018-09-27,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Slovakia - ice dancing rhythm dance,14,Nikita Nazarov,2018-08-24,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Czech Republic - ice dance rhythm dance,18,Elizaveta Khudaiberdieva,2018-09-27,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Slovakia - ice dancing rhythm dance,14,Elizaveta Khudaiberdieva,2018-08-24,ice dance,figure skating rules starting from the 2018-2019 season
2018 British Figure Skating Championships - senior ice dancing rhythm dance,3,Robynne Tweedale,2018-11-30,ice dance,figure skating rules starting from the 2018-2019 season
2019 Swiss Figure Skating Championships - ice dancing rhythm dance,2,Victoria Manni,2018-12-15,ice dance,figure skating rules starting from the 2018-2019 season
2019 Ukrainian Figure Skating Championships - ice dance rhythm dance,4,Darya Popova,2018-12-18,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Armenia - ice dance rhythm dance,15,Arina Ushakova,2018-10-12,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Lithuania - ice dancing rhythm dance,18,Arina Ushakova,2018-09-07,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Armenia - ice dance rhythm dance,15,Maxim Nekrasov,2018-10-12,ice dance,figure skating rules starting from the 2018-2019 season
2018 Junior Grand Prix Lithuania - ice dancing rhythm dance,18,Maxim Nekrasov,2018-09-07,ice dance,figure skating rules starting from the 2018-2019 season
