col0,col1,col2,col3,col4,col5
"Islay, Dun An Rubha Bhuidhe",United Kingdom,scheduled monument,promontory fort,Islay,Argyll and Bute
"Islay, Trudernish Point",United Kingdom,scheduled monument,promontory fort,Islay,Argyll and Bute
"Islay, Dun Nan Gall",United Kingdom,scheduled monument,promontory fort,Islay,Argyll and Bute
"Islay, Bridgend",United Kingdom,scheduled monument,promontory fort,Islay,Argyll and Bute
"Islay, Beinn A' Chaisteal,",United Kingdom,scheduled monument,promontory fort,Rinns of Islay,Argyll and Bute
"Islay, Alt Nan Ba",United Kingdom,scheduled monument,promontory fort,Rinns of Islay,Argyll and Bute
"Islay, Dun Bheolain",United Kingdom,scheduled monument,promontory fort,Rinns of Islay,Argyll and Bute
"Islay, Cnoc Eabriic",United Kingdom,scheduled monument,promontory fort,Islay,Argyll and Bute
"Islay, Dun Athad",United Kingdom,scheduled monument,promontory fort,The Oa,Argyll and Bute
"Barra, Dun Ban",United Kingdom,scheduled monument,promontory fort,Barra,Barra
"Ardnamurchan, Camas nan Geall",United Kingdom,scheduled monument,promontory fort,Ardnamurchan,Ardnamurchan
Dun Nan Gall,United Kingdom,scheduled monument,promontory fort,Tiree,Tiree
