col0,col1,col2,col3,col4,col5
MCG+08-22-051,0.1799,0.00378,179.9903405764861,13.757,-0.881
IC 3331,1.1493,0.00398,186.5221408550329,12.293,-0.198
NGC 3733,0.4517,0.003966,173.7567580045696,11.8,0.588
UGC 7320,2.3315,0.00186,184.3689941660545,15.09,-0.138
SDSS J145003.09+010029.7,2.3652,0.00218,222.5128689293456,18.49,-16.463
NGC 4713,0.4408,0.00216,192.4911702030459,11.4,-1.162
NGC 4286,0.3175,0.00212,185.1753657435114,13.6,0.418
IC 2209,0.003,0.00479,119.0589645374478,11.757,0.081
NGC 5964,0.2798,0.00487,234.4008662815704,11.82,2.554
NGC 4430,0.1004,0.00491,186.86000623281,11.8,-0.569
NGC 2726,0.3475,0.00487,136.2365557879216,12.4,-0.443
NGC 4620,1.0371,0.00379,190.4972864231326,12.2,-1.009
NGC 4344,0.1365,0.00388,185.9060450013911,12.4,-0.996
