col0,col1,col2,col3,col4
Emei,Taiwan,Emei Village,Hsinchu County,Beipu
Hukou,Taiwan,Xiaoshi Village,Hsinchu County,Xinfeng
Jinning,Taiwan,Guning Village,Kinmen,Jinhu Township
Hukou,Taiwan,Xiaoshi Village,Hsinchu County,Xinpu
Jinning,Taiwan,Guning Village,Kinmen,Jincheng
Hukou,Taiwan,Xiaoshi Village,Hsinchu County,Zhubei
Xinfeng,Taiwan,Fuxing Village,Hsinchu County,Xinwu District
Beipu,Taiwan,Puwei Village,Hsinchu County,Baoshan
Jianshi,Taiwan,Yixing Village,Hsinchu County,Wufeng
Beipu,Taiwan,Puwei Village,Hsinchu County,Wufeng
Jianshi,Taiwan,Yixing Village,Hsinchu County,Hengshan Township
Jinning,Taiwan,Anmei Village,Kinmen,Jinhu Township
Beipu,Taiwan,Puwei Village,Hsinchu County,Emei
Jinning,Taiwan,Anmei Village,Kinmen,Jincheng
