col0,col1,col2,col3,col4
Maipú Partido,Province of Buenos Aires,6,Mar Chiquita Partido,"Maipú, Buenos Aires"
Daireaux Partido,Province of Buenos Aires,116,Coronel Suárez,Daireaux
Coronel Rosales,Province of Buenos Aires,4,Monte Hermoso,Punta Alta
Trenque Lauquen Partido,Province of Buenos Aires,99,Rivadavia Department,Trenque Lauquen
Azul Partido,Province of Buenos Aires,127,Tandil,Azul
Adolfo Alsina Partido,Province of Buenos Aires,102,Saavedra,Carhué
General Pueyrredón,Province of Buenos Aires,94,General Alvarado Partido,Mar del Plata
General La Madrid,Province of Buenos Aires,196,Coronel Suárez,General La Madrid
Laprida,Province of Buenos Aires,212,Adolfo Gonzales Chaves,Laprida
Coronel Suárez,Province of Buenos Aires,239,Tornquist,Coronel Suárez
Coronel Dorrego,Province of Buenos Aires,131,Tres Arroyos,Coronel Dorrego
Balcarce,Province of Buenos Aires,133,General Alvarado Partido,Balcarce
Lobería,Province of Buenos Aires,93,General Alvarado Partido,Lobería
Benito Juárez,Province of Buenos Aires,232,Azul Partido,Benito Juárez
