col0,col1,col2,col3,col4,col5,col6
"Ward No. 19, Katwa municipality",1356,3960,India,6953,3403,Katwa
"Ward No. 18, Katwa municipality",580,2143,India,2337,1190,Katwa
"Ward No. 17, Katwa municipality",817,2975,India,3335,1659,Katwa
"Ward No. 16, Katwa municipality",642,2246,India,2689,1345,Katwa
"Ward No. 15, Katwa municipality",1090,3451,India,4613,2329,Katwa
"Ward No. 14, Katwa municipality",1137,3953,India,4833,2309,Katwa
"Ward No. 13, Katwa municipality",422,1460,India,1816,857,Katwa
"Ward No. 12, Katwa municipality",2149,6776,India,8622,4218,Katwa
"Ward No. 11, Katwa municipality",1371,4831,India,5707,2754,Katwa
"Ward No. 10, Katwa municipality",1160,3609,India,4753,2343,Katwa
"Ward No. 9, Katwa municipality",778,2587,India,3539,1743,Katwa
"Ward No. 8, Katwa municipality",902,3302,India,4048,1983,Katwa
