col0,col1,col2,col3
XML namespace,Scalable Vector Graphics,Wikidata property,always incomplete
election called by,1983 West German federal election,Wikidata property,always incomplete
peer review URL,Circular permutation in proteins,Wikidata property,always incomplete
Pathway Ontology ID,G-protein coupled receptor signaling pathway,Wikidata property,eventually complete
Gregorian calendar start date,Sweden,Wikidata property,eventually complete
Prime Pages ID,M6972593,Wikidata property,eventually complete
Transporter Classification Database ID,voltage-gated ion channel,Wikidata property,eventually complete
cases consolidated,Obergefell v. Hodges,Wikidata property,always incomplete
Mac OS type code,AutoCAD,Wikidata property,eventually complete
opinion joined by,Roe v. Wade,Wikidata property,always incomplete
privacy policy URL,Google,Wikidata property,always incomplete
specific absorption rate,Huawei Ascend Mate7,Wikidata property,always incomplete
IAAF competition category,Weltklasse Zürich,Wikidata property,eventually complete
