col0,col1,col2,col3,col4,col5
Virginia,Virginia General Assembly,-30,outline of Virginia,Alexandria,Richmond
Washington,Washington State Legislature,-48,outline of Washington,Whitman County,Olympia
South Dakota,South Dakota Legislature,-58,outline of South Dakota,Brule County,Pierre
Montana,Montana Legislature,-70,outline of Montana,Glacier County,Helena
Pennsylvania,Pennsylvania General Assembly,-42,outline of Pennsylvania,Chester County,Harrisburg
Ohio,Ohio General Assembly,-39,outline of Ohio,Ashland County,Columbus
Delaware,Delaware General Assembly,-17,outline of Delaware,Kent County,Dover
Maryland,Maryland General Assembly,-40,outline of Maryland,Baltimore,Annapolis
New York,New York State Legislature,-52,outline of New York,Otsego County,Albany
Rhode Island,Rhode Island General Assembly,-28,outline of Rhode Island,Providence County,Providence
Ohio,Ohio General Assembly,-39,outline of Ohio,Adams County,Columbus
