col0,col1,col2,col3,col4
Estado de Minas Gerais,José Ximenes César,Minas Gerais,67.3,Museu Paulista collection
Estado de Minas Gerais,José Ximenes César,Minas Gerais,68.5,Museu Paulista collection
"Reprodução de mapa: Meteorological Service Chart Showing The Mean Temperature, Barometric Pressure And The Rainfall For 1902 In The State Of S. Paulo Brazil",Guilherme Gaensly,1902,39.5,Museu Paulista collection
"Carta Demonstrativa do Valor Estratégico de Pelotas, do Plano de Defesa do Rio Grande do Sul pelo Dr. Octacilio Camará",Otacílio de Carvalho Camará,Argentina,100,Museu Paulista collection
Carta Geologica do Estado de S. Paulo,Guilherme Florence,São Paulo,56.3,Museu Paulista collection
Carta Geral do Estado de S. Paulo,Valdemar Lefèvre,São Paulo,104.8,Museu Paulista collection
Carta Hipsométrica do Estado de São Paulo,Valdemar Lefèvre,São Paulo,58,Museu Paulista collection
Carta Geral do Estado de São Paulo,Valdemar Lefèvre,São Paulo,74,Museu Paulista collection
Mapa de Estradas de Rodagem,Associação Paulista de Boas Estradas,São Paulo,97,Museu Paulista collection
Carta Geral do Estado de S. Paulo,João Pedro Cardoso,São Paulo,56,Museu Paulista collection
Carta Geologica do Estado de S. Paulo,João Pedro Cardoso,São Paulo,56.3,Museu Paulista collection
Carta Geral do Estado de S. Paulo,João Pedro Cardoso,São Paulo,108,Museu Paulista collection
