col0,col1,col2,col3,col4,col5
Missaukee County,Osceola County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1486
Manistee County,Mason County,"National Register of Historic Places listings in Manistee County, Michigan",county of Michigan,United States of America,3317
Leelanau County,Benzie County,"National Register of Historic Places listings in Leelanau County, Michigan",county of Michigan,United States of America,6559
Kalkaska County,Crawford County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1478
Otsego County,Crawford County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1362
Oscoda County,Alcona County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1480
Presque Isle County,Alpena County,"National Register of Historic Places listings in Presque Isle County, Michigan",county of Michigan,United States of America,6663
Schoolcraft County,Alger County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,4879
Montmorency County,Alcona County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1457
Marquette County,Houghton County,"National Register of Historic Places listings in Marquette County, Michigan",county of Michigan,United States of America,8871
Oakland County,Lapeer County,"National Register of Historic Places listings in Oakland County, Michigan",county of Michigan,United States of America,2532
Charlevoix County,Antrim County,"National Register of Historic Places listings in Charlevoix County, Michigan",county of Michigan,United States of America,3602
Iron County,Gogebic County,"National Register of Historic Places listings in Iron County, Michigan",county of Michigan,United States of America,3137
