col0,col1,col2,col3,col4
"Aicha el-Wafi + Phyllis Rodriguez: The mothers who found forgiveness, friendship",2011-05-02,educational film,TED Women talk,TED conferences
Caroline Casey: Looking past limits,2011-04-08,educational film,TED Women talk,TED conferences
Courtney Martin: This isn't her mother's feminism,2011-03-08,educational film,TED Women talk,TED conferences
"Ahn Trio: A modern take on piano, violin, cello",2011-02-25,educational film,TED Women talk,TED conferences
Elizabeth Lindsey: Curating humanity's heritage,2011-02-23,educational film,TED Women talk,TED conferences
Madeleine Albright: On being a woman and a diplomat,2011-02-18,educational film,TED Women talk,TED conferences
Jacqueline Novogratz: Inspiring a life of immersion,2011-02-16,educational film,TED Women talk,TED conferences
Hawa Abdi + Deqo Mohamed: Mother and daughter doctor-heroes,2011-02-09,educational film,TED Women talk,TED conferences
Cynthia Breazeal: The rise of personal robots,2011-02-08,educational film,TED Women talk,TED conferences
"Suheir Hammad: Poems of war, peace, women, power",2011-02-04,educational film,TED Women talk,TED conferences
Johanna Blakley: Social media and the end of gender,2011-02-02,educational film,TED Women talk,TED conferences
Kate Orff: Reviving New York's rivers -- with oysters!,2011-01-31,educational film,TED Women talk,TED conferences
Liza Donnelly: Drawing on humor for change,2011-01-26,educational film,TED Women talk,TED conferences
Heather Knight: Silicon-based comedy,2011-01-21,educational film,TED Women talk,TED conferences
