col0,col1,col2,col3,col4,col5
D'Ran,UTC+07:00,Đơn Dương,commune-level town of Vietnam,1140,Vietnam
Hưng Trí,UTC+07:00,Kỳ Anh,commune-level town of Vietnam,8,Vietnam
Krông Kmar,UTC+07:00,Đắk Lắk,commune-level town of Vietnam,437,Vietnam
Hoa Thanh Town,UTC+07:00,Tây Ninh,commune-level town of Vietnam,15,Vietnam
Gôi,UTC+07:00,Vụ Bản,commune-level town of Vietnam,4,Vietnam
Hưng Trí,UTC+07:00,Kỳ Anh,ward of Vietnam,8,Vietnam
Cát Tiên,UTC+07:00,Cát Tiên,commune-level town of Vietnam,133,Vietnam
Tân Châu,UTC+07:00,Tân Châu,commune-level town of Vietnam,32,Vietnam
Tân Biên,UTC+07:00,Tân Biên,commune-level town of Vietnam,21,Vietnam
Hoành Bồ,UTC+07:00,Hoành Bồ,commune-level town of Vietnam,5,Vietnam
Thông Nông,UTC+07:00,Thông Nông,commune-level town of Vietnam,260,Vietnam
Thuận Châu,UTC+07:00,Thuận Châu,commune-level town of Vietnam,629,Vietnam
Tan Thanh town,UTC+07:00,Lai Vung,commune-level town of Vietnam,1,Vietnam
Tân Phú,UTC+07:00,Đồng Phú,commune-level town of Vietnam,67,Vietnam
Thứa,UTC+07:00,Lương Tài,commune-level town of Vietnam,5,Vietnam
