col0,col1,col2,col3,col4,col5
Cambrai Madonna,Cambrai Cathedral,anonymous,35.7,Cambrai Cathedral,Child Jesus
Madonna with child,Manfredonia Cathedral,anonymous,129,Manfredonia Cathedral,Child Jesus
Theotokos of Vladimir,Tretyakov Gallery,anonymous,104,Tretyakov Gallery,Child Jesus
Our Lady of the Don,Tretyakov Gallery,Theophanes the Greek,86,Tretyakov Gallery,Child Jesus
The Angel with Golden Hair,Russian Museum,anonymous,490,Russian Museum,angel
Trinity,Tretyakov Gallery,Andrei Rublev,141.5,Tretyakov Gallery,angel
The Angel with Golden Hair,Russian Museum,anonymous,490,Russian Museum,Gabriel
Trinity,Tretyakov Gallery,Andrei Rublev,141.5,Tretyakov Gallery,man
Madonna with child,Manfredonia Cathedral,anonymous,129,Manfredonia Cathedral,mother
Our Lady of the Don,Tretyakov Gallery,Theophanes the Greek,86,Tretyakov Gallery,mother
Madonna with child,Manfredonia Cathedral,anonymous,129,Manfredonia Cathedral,boy
Theotokos of Vladimir,Tretyakov Gallery,anonymous,104,Tretyakov Gallery,boy
