col0,col1,col2,col3,col4,col5,col6
2005 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,2005-01-01,badminton,2005 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
2002 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,2002-01-01,badminton,2002 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
2001 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,2001-01-01,badminton,2001 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1997 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1997-01-01,badminton,1997 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1999 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1999-01-01,badminton,1999 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1993 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1993-01-01,badminton,1993 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1992 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1992-01-01,badminton,1992 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1991 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1991-01-01,badminton,1991 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
2000 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,2000-01-01,badminton,2000 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1996 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1996-01-01,badminton,1996 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
2006 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,2006-01-01,badminton,2006 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
1995 Korea Open Badminton Championships,WikiProject Badminton/tournament focus list,South Korea,1995-01-01,badminton,1995 Korea Open Badminton Championships – Men's singles,Korea Open Badminton Championships
