col0,col1,col2,col3,col4,col5,col6
Rudolfsheim-Fünfhaus,Vienna,Fünfhaus,3.86,district of Vienna,Ottakring,Austria
Hietzing,Vienna,Auhof,37.7,district of Vienna,Liesing,Austria
Währing,Vienna,Währing,6.28,district of Vienna,Alsergrund,Austria
Penzing,Vienna,Penzing,33.82,district of Vienna,Hernals,Austria
Floridsdorf,Vienna,Floridsdorf,44.52,district of Vienna,Leopoldstadt,Austria
Leopoldstadt,Vienna,Leopoldstadt,19.27,district of Vienna,Floridsdorf,Austria
Floridsdorf,Vienna,Stammersdorf,44.52,car-free place,Döbling,Austria
Döbling,Vienna,Grinzing,24.9,district of Vienna,Floridsdorf,Austria
Floridsdorf,Vienna,Stammersdorf,44.52,district of Vienna,Döbling,Austria
Josefstadt,Vienna,Josefstadt,1.08,district of Vienna,Alsergrund,Austria
Margareten,Vienna,Margareten,2.03,district of Vienna,Wieden,Austria
