col0,col1,col2,col3
Northbridge Tunnel,Graham Farmer Freeway,2000-04-01,Northbridge
Guanyin Tunnel,Provincial Highway 9,2020-01-06,Central Mountain Range
Valley Wind Tunnel,Provincial Highway 9,2020-01-06,Central Mountain Range
Královopolský tunel,I/42 road,2012-08-31,Královo Pole
Fort Pitt Tunnel,Interstate 376,1960-09-01,Mount Washington
Vardøtunnelen,European route E75,1983-08-16,Bussesundet
New River Tunnel,U.S. Route 1 in Florida,1960-12-09,"New River (Broward County, Florida)"
Yamate Tunnel,Central Circular Route,2007-12-22,Asakusa Line
Bözberg Road Tunnel,A3 motorway,1996-01-01,Bözberg Pass
Yamate Tunnel,Central Circular Route,2007-12-22,Keiō New Line
Maursund Tunnel,Norwegian County Road 866,1991-01-01,Maursundet
Fréjus Road Tunnel,Autostrada A32,1980-01-01,Pointe du Fréjus
Luise Kiesselbach tunnel,Bundesstraße 2 R,2015-07-25,Heckenstallerstraße
