col0,col1,col2,col3,col4,col5,col6
2021 Welsh International Badminton Championships,open championship,2021-01-01,2020 Welsh International Badminton Championships,United Kingdom,2021 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2020 Welsh International Badminton Championships,open championship,2020-01-01,2019 Welsh International Badminton Championships,United Kingdom,2020 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2019 Welsh International Badminton Championships,open championship,2019-01-01,2018 Welsh International Badminton Championships,United Kingdom,2019 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2018 Welsh International Badminton Championships,open championship,2018-01-01,2017 Welsh International Badminton Championships,United Kingdom,2018 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2017 Welsh International Badminton Championships,open championship,2017-01-01,2016 Welsh International Badminton Championships,United Kingdom,2017 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2016 Welsh International Badminton Championships,open championship,2016-01-01,2015 Welsh International Badminton Championships,United Kingdom,2016 Welsh International Badminton Championships – Men's doubles,Welsh International Badminton Championships
2015 Welsh International Badminton Championships,open championship,2015-01-01,2014 Welsh International Badminton Championships,United Kingdom,2015 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
2014 Welsh International Badminton Championships,open championship,2014-01-01,2013 Welsh International Badminton Championships,United Kingdom,2014 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
1929 Welsh International Badminton Championships,open championship,1929-01-01,1928 Welsh International Badminton Championships,United Kingdom,1929 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
1928 Welsh International Badminton Championships,open championship,1928-01-01,1927 Welsh International Badminton Championships,United Kingdom,1928 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
1990 Welsh International Badminton Championships,open championship,1990-01-01,1989 Welsh International Badminton Championships,United Kingdom,1990 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
2012 Welsh International Badminton Championships,open championship,2012-01-01,2011 Welsh International Badminton Championships,United Kingdom,2012 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
1998 Welsh International Badminton Championships,open championship,1998-01-01,1997 Welsh International Badminton Championships,United Kingdom,1998 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
2001 Welsh International Badminton Championships,open championship,2001-01-01,2000 Welsh International Badminton Championships,United Kingdom,2001 Welsh International Badminton Championships – Men's singles,Welsh International Badminton Championships
