col0,col1,col2,col3,col4,col5
Molen Het Noorden,windmill,Netherlands,Texel,Rijksmonument,Oosterend
Borniamoune,windmill,Netherlands,Leeuwarden,Rijksmonument,Weidum
Nederwaard windmill No.1,windmill,Netherlands,Molenwaard,Rijksmonument,Kinderdijk
"De Cornwerdermolen, Cornwerd",windmill,Netherlands,Súdwest-Fryslân,Rijksmonument,Cornwerd
Lonjé Molen,windmill,Netherlands,Súdwest-Fryslân,Rijksmonument,Bolsward
Nederwaard windmill No.2,windmill,Netherlands,Molenwaard,Rijksmonument,Kinderdijk
De Reiger,windmill,Netherlands,Weststellingwerf,Rijksmonument,Nijetrijne
Molen P,windmill,Netherlands,Schagen,Rijksmonument,Oudesluis
"De Vlieger, Voorburg",windmill,Netherlands,Leidschendam-Voorburg,Rijksmonument,Voorburg
"De Mearmin, Dokkum",windmill,Netherlands,Dongeradeel,Rijksmonument,Dokkum
"De Kleilânsmole, Marrum",windmill,Netherlands,Ferwerderadiel,Rijksmonument,Marrum
"De Westermolen, Nieuwe Niedorp",windmill,Netherlands,Hollands Kroon,Rijksmonument,Nieuwe Niedorp
