col0,col1,col2,col3,col4,col5
HD 187085 b,-37.78054831438666,HD 187085,2006-03-14,-103.249,Geoffrey Marcy
HD 183263 b,8.35805675697,HD 183263,2005-01-25,-32.162,Geoffrey Marcy
Gliese 436 b,26.70657028,Gliese 436,2004-08-31,-813.717,Geoffrey Marcy
Gliese 876 b,-14.263699611,Gliese 876,1998-06-23,-675.33,Geoffrey Marcy
79 Ceti b,-3.56060361,79 Ceti,2000-03-29,-437.818,Geoffrey Marcy
47 Ursae Majoris b,40.43025621914388,47 Ursae Majoris,1996-01-17,-317.642,Geoffrey Marcy
55 Cancri d,28.33081975,55 Cancri,2002-06-13,-485.8,Geoffrey Marcy
55 Cancri c,28.33081975,55 Cancri,2002-06-13,-485.8,Geoffrey Marcy
WASP-1b,31.98998714162334,WASP-1,2006-09-25,-4.706,SuperWASP
Laligurans,-4.75569478370611,Sagarmatha,2007-03-05,-11.353,High Accuracy Radial Velocity Planet Searcher
HD 101930 b,-58.00688278,HD 101930,2005-02-14,16.679,High Accuracy Radial Velocity Planet Searcher
Mu Arae c,-51.83405306920083,Mu Arae,2004-08-25,-190.919,High Accuracy Radial Velocity Planet Searcher
HD 330075 b,-49.96352141353667,HD 330075,2004-02-10,-232.76,High Accuracy Radial Velocity Planet Searcher
