col0,col1,col2,col3
Running Up That Hill / Under The Ivy,Kate Bush,hit single,Rate Your Music
And The Sun Will Shine / Really And Sincerely,Bee Gees,hit single,45cat
And So Is Love / Rubberband Girl,Kate Bush,picture disc,Rate Your Music
It's All In The Game / Love Is The Answer,Four Tops,single,45cat
I Write The Songs / A Nice Boy Like Me,Barry Manilow,single,45cat
What A Diff'rence A Day Makes / Come On Home,Dinah Washington,single,45cat
Windswept / Crazy Love,Bryan Ferry,single,45cat
Love and Anger / Ken,Kate Bush,single,Rate Your Music
This Woman's Work / Be Kind To My Mistakes,Kate Bush,single,Rate Your Music
The Sensual World / Walk Straight Down The Middle,Kate Bush,single,Rate Your Music
The Big Sky / Not This Time,Kate Bush,single,Rate Your Music
