col0,col1,col2,col3,col4,col5
NGC 2300,[CHM2007] HDC 465,Cepheus,25.7,J2000.0,interacting galaxy
NGC 6264,[T2015] nest 100025,Hercules,154.17,J2000.0,galaxy cluster
NGC 6269,[T2015] nest 100025,Hercules,118.58,J2000.0,galaxy cluster
Perseus Cluster,Perseus-Pisces Supercluster,Perseus,150000000,J2000.0,galaxy cluster
Norma Cluster,Hydra-Centaurus Supercluster,Triangulum Australe,67.8,J2000.0,galaxy cluster
NGC 2300,[CHM2007] HDC 465,Cepheus,25.7,J2000.0,galaxy cluster
3C 449,[CHM2007] HDC 1194,Lacerta,71.13,J2000.0,galaxy cluster
Coma Cluster,Coma Supercluster,Coma Berenices,102,J2000.0,galaxy cluster
NGC 4636,Virgo Cluster,Virgo,15.07,J2000.0,galaxy cluster
Fornax Cluster,Virgo Supercluster,Fornax,19,J2000.0,galaxy cluster
Antlia Cluster,Hydra-Centaurus Supercluster,Antlia,40.7,J2000.0,galaxy cluster
