col0,col1,col2,col3,col4
Orion,superhero,comics character,Kalibak,male
Darkseid,ruler,comics character,Superman,male
Mister Miracle,superhero,fictional humanoid,Darkseid,male
Desaad,torturer,television character,Orion,male
Darkseid,ruler,television character,Highfather,male
Mister Miracle,superhero,animated character,Darkseid,male
Orion,superhero,animated character,Darkseid,male
Desaad,torturer,animated character,Orion,male
Highfather,ruler,animated character,Darkseid,male
Kalibak,murderer,animated character,Orion,male
Highfather,ruler,cosmic entity,Darkseid,male
Granny Goodness,supervillain,cosmic entity,Mister Miracle,female
