col0,col1,col2,col3
Piatra Neamț,Brockhaus and Efron Encyclopedic Dictionary,municipiu of Romania,Verbania
Pitești,Brockhaus and Efron Encyclopedic Dictionary,municipiu of Romania,Caserta
Târgu Mureș,Jewish Encyclopedia of Brockhaus and Efron,municipiu of Romania,Zalaegerszeg
Satu Mare,Brockhaus and Efron Encyclopedic Dictionary,capital of county in Romania,Rzeszów
Baia Mare,Jewish Encyclopedia of Brockhaus and Efron,capital of county in Romania,Serino
Ploiești,Ottův slovník naučný,capital of county in Romania,Harbin
Satu Mare,Brockhaus and Efron Encyclopedic Dictionary,big city,Rzeszów
Baia Mare,Jewish Encyclopedia of Brockhaus and Efron,big city,Serino
Ploiești,Ottův slovník naučný,big city,Harbin
Târgu Mureș,Jewish Encyclopedia of Brockhaus and Efron,municipiu of Romania,Budapest
Satu Mare,Brockhaus and Efron Encyclopedic Dictionary,municipiu of Romania,Rzeszów
Baia Mare,Jewish Encyclopedia of Brockhaus and Efron,municipiu of Romania,Serino
Ploiești,Ottův slovník naučný,municipiu of Romania,Harbin
