col0,col1,col2,col3,col4
Macanga District,district of Mozambique,6999,Tete Province,Mozambique
Lugela District,district of Mozambique,6001,Zambezia Province,Mozambique
Massangena District,district of Mozambique,7481,Gaza Province,Mozambique
Manjacaze District,district of Mozambique,3797,Gaza Province,Mozambique
Magude District,district of Mozambique,7010,Maputo Province,Mozambique
Namaacha District,district of Mozambique,2144,Maputo Province,Mozambique
Moamba District,district of Mozambique,4628,Maputo Province,Mozambique
Marracuene District,district of Mozambique,703,Maputo Province,Mozambique
Mabalane District,district of Mozambique,9107,Gaza Province,Mozambique
Mabote District,district of Mozambique,14577,Inhambane Province,Mozambique
Panda District,district of Mozambique,6852,Inhambane Province,Mozambique
Zavala District,district of Mozambique,1997,Inhambane Province,Mozambique
Morrumbene District,district of Mozambique,2608,Inhambane Province,Mozambique
Vilanculos District,district of Mozambique,5867,Inhambane Province,Mozambique
