col0,col1,col2,col3
Flushed Away,David Bowers,animated feature film,2006-11-03
Early Man,Nick Park,clay animation film,2018-01-26
Last Year's Snow Was Falling,Alexander Tatarsky,clay animation film,1983-01-01
Break,Garri Bardin,clay animation film,1985-01-01
Seryi Volk & Krasnaya Shapochka,Garri Bardin,clay animation film,1991-01-01
Creature Comforts,Nick Park,clay animation film,1989-07-15
The Wrong Trousers,Nick Park,clay animation film,1993-12-26
A Grand Day Out,Nick Park,clay animation film,1989-01-01
More,Mark Osborne,clay animation film,1998-01-01
Plasticine Crow,Alexander Tatarsky,clay animation film,1981-01-01
Mary and Max,Adam Elliot,clay animation film,2009-01-15
Flushed Away,David Bowers,clay animation film,2006-11-03
