col0,col1,col2,col3
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,cart
"Enthroned Madonna and Christ Child with Angels, Saints Paula and Agatha",religious art,Meister der Stratonike,Agatha of Sicily
"Mary with the Child, St. Barbara and a Carthusian Monk",religious painting,Petrus Christus,Saint Barbara
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,toga
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,pumpkin
The Visitation,religious art,Master MS,Iris
Untitled,self-portrait,Henry Taylor,Iron Cross
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,kohlrabi
The Visitation,religious art,Master MS,Paeonia
Two Packers,genre art,Maynard Dixon,belt
Untitled,self-portrait,Henry Taylor,t-shirt
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,running
The Annunciation to Mary,religious painting,Master of 1499,Gabriel
