col0,col1,col2,col3,col4,col5,col6
KIC 9947924,17000,W Ursae Majoris variable,193,J2000.0,1133.1445,-6.354
KIC 8257903,12600,W Ursae Majoris variable,240,J2000.0,1355.3809,-4.905
KIC 6223646,6900,W Ursae Majoris variable,299,J2000.0,1236.5525,-44.183
KIC 11704155,31000,W Ursae Majoris variable,124,J2000.0,407.332,-29.489
KIC 2141697,15000,W Ursae Majoris variable,281,J2000.0,806.842,3.469
KIC 11402381,14500,W Ursae Majoris variable,358,J2000.0,945.3583,-1.009
KIC 9649493,14000,W Ursae Majoris variable,188,J2000.0,689.3224,1.82
KIC 10618253,12000,W Ursae Majoris variable,255,J2000.0,855.6516,0.218
KIC 6471048,20400,W Ursae Majoris variable,258,J2000.0,320.1537,-16.975
KIC 6424124,14000,W Ursae Majoris variable,278,J2000.0,1084.0108,-1
KIC 7542091,15500,W Ursae Majoris variable,339,J2000.0,494.8535,-6.061
KIC 11405559,25000,W Ursae Majoris variable,374,J2000.0,546.7768,-2.313
KIC 10916675,16000,W Ursae Majoris variable,128,J2000.0,1543.4481,-0.524
KIC 6615041,17800,W Ursae Majoris variable,368,J2000.0,765.2866,-6.908
