col0,col1,col2,col3,col4,col5,col6
2015 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2016 Denmark Open Badminton Championships,Denmark,2015-01-01,open championship
2014 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2015 Denmark Open Badminton Championships,Denmark,2014-01-01,open championship
2013 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2014 Denmark Open Badminton Championships,Denmark,2013-01-01,open championship
2012 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2013 Denmark Open Badminton Championships,Denmark,2012-01-01,open championship
1948 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1949 Denmark Open Badminton Championships,Denmark,1948-01-01,open championship
1947 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1948 Denmark Open Badminton Championships,Denmark,1947-01-01,open championship
1946 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1947 Denmark Open Badminton Championships,Denmark,1946-01-01,open championship
1938 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1946 Denmark Open Badminton Championships,Denmark,1938-01-01,open championship
1937 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1938 Denmark Open Badminton Championships,Denmark,1937-01-01,open championship
1936 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1937 Denmark Open Badminton Championships,Denmark,1936-01-01,open championship
1935 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1936 Denmark Open Badminton Championships,Denmark,1935-01-01,open championship
2011 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2012 Denmark Open Badminton Championships,Denmark,2011-01-01,open championship
2009 Denmark Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2010 Denmark Open Badminton Championships,Denmark,2009-01-01,open championship
