col0,col1,col2,col3
Össeby-Garns socken,Sweden,18,"WikiProject Q 68,235,346"
Vaksala socken,Sweden,42,"WikiProject Q 68,235,346"
Tensta socken,Sweden,105,"WikiProject Q 68,235,346"
Sorunda socken,Sweden,145,"WikiProject Q 68,235,346"
Knivsta socken,Sweden,36,"WikiProject Q 68,235,346"
Huddinge socken,Sweden,142,"WikiProject Q 68,235,346"
Hilleshögs,Sweden,15,"WikiProject Q 68,235,346"
Gällivare socken,Sweden,16943,"WikiProject Q 68,235,346"
Skara socken,Sweden,18,"WikiProject Q 68,235,346"
Rytterne socken,Sweden,60,"WikiProject Q 68,235,346"
Roslags-Bro,Sweden,117,"WikiProject Q 68,235,346"
Ronneby socken,Sweden,188,"WikiProject Q 68,235,346"
