col0,col1,col2,col3,col4
"Former Dovecote at Tan-Y-Bwlch,The Geraint",United Kingdom,Grade II listed building,dovecote,Llangollen
"Dovecote In The Grounds of Plas Newydd, Butler Hill",United Kingdom,Grade II listed building,dovecote,Llangollen
Dovecote at Foxhall Newydd including adjoining Walls,United Kingdom,Grade II listed building,dovecote,Henllan
Former Dovecote S of Leeswood Hall,United Kingdom,Grade II listed building,dovecote,Leeswood
Dovecote at Gop Farm,United Kingdom,Grade II listed building,dovecote,Flintshire
Dovecote at Lygan-y-wern,United Kingdom,Grade II listed building,dovecote,Halkyn
Pigeonnier de la Commanderie d'Arville,France,registered historic monument,dovecote,Arville
Pigeonnier du Salin,France,registered historic monument,dovecote,Saint-Pardon-de-Conques
Colombier du Château de Troërin,France,registered historic monument,dovecote,Plouvorn
Pigeonnier de Vaujoyeux,France,monument historique classé,dovecote,Planguenoual
Colombier du château de la Houssaye de Quessoy,France,registered historic monument,dovecote,Quessoy
Southey Lodge Dovecote,United Kingdom,Grade II listed building,dovecote,Ufford
Dovecote At Ridgeway Farm,United Kingdom,Grade II listed building,dovecote,Repton
