col0,col1,col2,col3
North Shore Group,Keweenawan Supergroup,group,Minnesota
Chengwatana Volcanics,Keweenawan Supergroup,group,Minnesota
Powder Mill Group,Keweenawan Supergroup,group,Michigan
Bergland Group,Keweenawan Supergroup,group,Michigan
Missoula Group,Belt Supergroup,group,Montana
Paint River Group,Marquette Range Supergroup,group,Michigan
Menominee Group,Marquette Range Supergroup,group,Michigan
Chocolay Group,Marquette Range Supergroup,group,Michigan
Baraga Group,Marquette Range Supergroup,group,Michigan
Quartet Group,Wernecke Supergroup,group,Yukon
Fairchild Lake Group,Wernecke Supergroup,group,Yukon
Barrensland Group,Dubawnt Supergroup,group,Northwest Territories
Wharton Group,Dubawnt Supergroup,group,Northwest Territories
Cobalt Group,Huronian Supergroup,group,Quebec
