col0,col1,col2,col3
Swiss Museum of Games,1987-01-01,Switzerland,La Tour-de-Peilz
Centre Dürrenmatt Neuchâtel,2000-09-23,Switzerland,Neuchâtel
Schaulager,2003-01-01,Switzerland,Münchenstein
Museum Franz Gertsch,2002-01-01,Switzerland,Burgdorf
Bergwerk Käpfnach,1989-12-04,Switzerland,Horgen
Museum of the Swiss Charters of Confederation,1936-01-01,Switzerland,Schwyz
International Museum of Horology,1974-01-01,Switzerland,La Chaux-de-Fonds
Fort Reuenthal,1989-01-01,Switzerland,Full-Reuenthal
Ballenberg,1968-01-01,Switzerland,Hofstetten bei Brienz
Lake Geneva Museum,1954-01-01,Switzerland,Nyon
Nyon Roman Museum,1979-01-01,Switzerland,Nyon
Aargauer Kunsthaus,1959-01-01,Switzerland,Aarau
Swiss Museum of Games,1987-01-01,Switzerland,Canton of Vaud
Musée de l'Élysée,1985-10-01,Switzerland,Canton of Vaud
Lake Geneva Museum,1954-01-01,Switzerland,Canton of Vaud
