col0,col1,col2,col3,col4,col5,col6
Rowing at the 2012 Summer Olympics,United Kingdom,2012-07-28,Rowing at the 2016 Summer Olympics,Rowing at the 2012 Summer Olympics – Men's eight,Rowing at the Summer Olympics,Rowing at the 2008 Summer Olympics
Rowing at the 2000 Summer Olympics,Australia,2000-09-17,Rowing at the 2004 Summer Olympics,Rowing at the 2000 Summer Olympics – Women's coxless pair,Olympic sports discipline event,Rowing at the 1996 Summer Olympics
Rowing at the 1904 Summer Olympics,United States of America,1904-07-29,Rowing at the 1908 Summer Olympics,Rowing at the 1904 Summer Olympics – Men's coxless four,Olympic sports discipline event,Rowing at the 1900 Summer Olympics
Rowing at the 1936 Summer Olympics,Nazi Germany,1936-08-11,Rowing at the 1948 Summer Olympics,Rowing at the 1936 Summer Olympics – Men's coxed pair,Olympic sports discipline event,Rowing at the 1932 Summer Olympics
Rowing at the 1976 Summer Olympics,Canada,1976-07-18,Rowing at the 1980 Summer Olympics,Rowing at the 1976 Summer Olympics – Men's single sculls,Olympic sports discipline event,Rowing at the 1972 Summer Olympics
Rowing at the 2000 Summer Olympics,Australia,2000-09-17,Rowing at the 2004 Summer Olympics,Rowing at the 2000 Summer Olympics – Women's double sculls,Olympic sports discipline event,Rowing at the 1996 Summer Olympics
Rowing at the 1904 Summer Olympics,United States of America,1904-07-29,Rowing at the 1908 Summer Olympics,Rowing at the 1904 Summer Olympics – Men's coxless four,Rowing at the Summer Olympics,Rowing at the 1900 Summer Olympics
Rowing at the 1936 Summer Olympics,Nazi Germany,1936-08-11,Rowing at the 1948 Summer Olympics,Rowing at the 1936 Summer Olympics – Men's coxed pair,Rowing at the Summer Olympics,Rowing at the 1932 Summer Olympics
Rowing at the 1976 Summer Olympics,Canada,1976-07-18,Rowing at the 1980 Summer Olympics,Rowing at the 1976 Summer Olympics – Men's single sculls,Rowing at the Summer Olympics,Rowing at the 1972 Summer Olympics
Rowing at the 2000 Summer Olympics,Australia,2000-09-17,Rowing at the 2004 Summer Olympics,Rowing at the 2000 Summer Olympics – Women's double sculls,Rowing at the Summer Olympics,Rowing at the 1996 Summer Olympics
