col0,col1,col2,col3
Deschutes County,Crook County,Deschutes River,"National Register of Historic Places listings in Deschutes County, Oregon"
Curry County,Douglas County,George Law Curry,"National Register of Historic Places listings in Curry County, Oregon"
Clatsop County,Columbia County,Clatsop people,"National Register of Historic Places listings in Clatsop County, Oregon"
Clackamas County,Multnomah County,Clackamas people,"National Register of Historic Places listings in Clackamas County, Oregon"
Baker County,Grant County,Edward Dickinson Baker,"National Register of Historic Places listings in Baker County, Oregon"
Gilliam County,Sherman County,Cornelius Gilliam,"National Register of Historic Places listings in Gilliam County, Oregon"
Polk County,Lincoln County,James K. Polk,"National Register of Historic Places listings in Polk County, Oregon"
Morrow County,Benton County,Jackson L. Morrow,"National Register of Historic Places listings in Morrow County, Oregon"
Malheur County,Baker County,Malheur River,"National Register of Historic Places listings in Malheur County, Oregon"
Linn County,Jefferson County,Lewis F. Linn,"National Register of Historic Places listings in Linn County, Oregon"
Lane County,Lincoln County,Joseph Lane,"National Register of Historic Places listings in Lane County, Oregon"
Lake County,Modoc County,lake,"National Register of Historic Places listings in Lake County, Oregon"
Coos County,Douglas County,Coos people,"National Register of Historic Places listings in Coos County, Oregon"
