col0,col1,col2,col3,col4,col5
2018 Vuelta a España stage 17,Benjamin King,157,Dylan Teuns,Spain,Sky 2018
2018 Vuelta a España stage 5,Alessandro De Marchi,188.7,Rudy Molard,Spain,Dimension Data 2018
2018 Vuelta a España stage 11,Michał Kwiatkowski,207.8,Alessandro De Marchi,Spain,Sky 2018
2018 Vuelta a España stage 5,Alessandro De Marchi,188.7,Simon Clarke,Spain,Dimension Data 2018
2018 Vuelta a España stage 11,Simon Clarke,207.8,Franco Pellizotti,Spain,Sky 2018
2018 Vuelta a España stage 4,Ben Gastauer,161.4,Jelle Wallays,Spain,Sky 2018
2018 Vuelta a España stage 3,Michał Kwiatkowski,178.2,Elia Viviani,Spain,Sky 2018
2018 Vuelta a España stage 11,Simon Clarke,207.8,Tiesj Benoot,Spain,Sky 2018
2018 Vuelta a España stage 12,Gianluca Brambilla,181.1,Thomas De Gendt,Spain,Lotto NL-Jumbo 2018
2018 Vuelta a España stage 17,Benjamin King,157,Rafał Majka,Spain,Sky 2018
2018 Vuelta a España stage 12,Alejandro Valverde,181.1,Victor Campenaerts,Spain,Sky 2018
