col0,col1,col2,col3
ALK ALK FUSION F1245C,transcript fusion,ALK,crizotinib
ALK EML4-ALK  V1180L,transcript fusion,ALK,crizotinib
ALK ALK FUSION I1171,transcript fusion,ALK,crizotinib
ROS1 CD74-ROS1 G2101A,transcript fusion,ROS1,crizotinib
ROS1 CD74-ROS1 L2155S,transcript fusion,ROS1,crizotinib
ROS1 CD74-ROS1 L2026M,transcript fusion,ROS1,crizotinib
ROS1 CD74-ROS1 G2032R,transcript fusion,ROS1,crizotinib
ALK EML4-ALK C1156Y–L1198F,transcript fusion,ALK,lorlatinib
ALK EML4-ALK G1269A,transcript fusion,ALK,crizotinib
ALK EML4-ALK L1152R,transcript fusion,ALK,crizotinib
BRAF TRIM24-BRAF,transcript fusion,BRAF,vemurafenib
BRAF AGK-BRAF,transcript fusion,BRAF,vemurafenib
ABL1 BCR-ABL F317L,transcript fusion,ABL1,imatinib
