col0,col1,col2,col3
Shingū river basin,Kumano River,Class A river,Asia
Kino river basin,Kinokawa River,Class A river,Asia
Ibo river basin,Ibo River,Class A river,Asia
Kako river basin,Kako River,Class A river,Asia
Maruyama river basin,Maruyama River,Class A river,Asia
Yamato river basin,Yamato River,Class A river,Asia
Yodo river basin,Yodo River,Class A river,Asia
Yura river basin,Yura River (Japan),Class A river,Asia
Miya river basin,Miya River,Class A river,Asia
Kushida river basin,Kushida River,Class A river,Asia
Kumozu river basin,Kumozu River,Class A river,Asia
Suzuka river basin,Suzuka River,Class A river,Asia
Kiso river basin,Kiso River,Class A river,Asia
Shōnai river basin,Shōnai River,Class A river,Asia
