col0,col1,col2,col3,col4
McLaren 570S,McLaren Automotive,McLaren M838T engine,2093,2670
Tesla Model 3,Tesla,synchronous motor,2088,2875
McLaren 650S,McLaren Automotive,petrol engine,1908,2670
Triumph TR3,Triumph,petrol engine,1422,2235
Artega GT,Artega Automobile,petrol engine,1880,2460
Porsche 2020,Porsche,petrol engine,1940,2730
Chevrolet SSR,Chevrolet,petrol engine,1996,2946
Ferrari GTC4Lusso,Ferrari,petrol engine,1980,2990
Aston Martin V8 Zagato,Aston Martin Lagonda,petrol engine,1880,2620
Aston Martin Vantage,Aston Martin Lagonda,petrol engine,1866,2600
Aston Martin DB4 GT Zagato,Aston Martin Lagonda,petrol engine,1676,2362
