col0,col1,col2,col3,col4,col5,col6
NooSFere book ID,NooSFere,France,The Dirdir,single value constraint,NooSFere author ID,Wikidata property for an identifier that suggests notability
NooSFere edition ID,NooSFere,France,Atlas des brumes et des ombres,format constraint,ISFDB publication ID,Wikidata property to identify books
National Book Foundation book ID,National Book Foundation,United States of America,"Goodbye, Columbus",single value constraint,National Book Foundation author ID,Wikidata property to identify books
NooSFere edition ID,NooSFere,France,Atlas des brumes et des ombres,format constraint,ISFDB publication ID,Wikidata property for authority control for works
NooSFere book ID,NooSFere,France,The End of Eternity,single value constraint,NooSFere edition ID,Wikidata property for an identifier that suggests notability
NooSFere edition ID,NooSFere,France,Atlas des brumes et des ombres,format constraint,NooSFere book ID,Wikidata property related to literature
NooSFere book ID,NooSFere,France,The End of Eternity,single value constraint,NooSFere edition ID,Wikidata property related to literature
NooSFere edition ID,NooSFere,France,Atlas des brumes et des ombres,format constraint,NooSFere book ID,Wikidata property to identify books
NooSFere book ID,NooSFere,France,The End of Eternity,single value constraint,NooSFere edition ID,Wikidata property to identify books
NooSFere edition ID,NooSFere,France,Atlas des brumes et des ombres,format constraint,NooSFere book ID,Wikidata property for authority control for works
NooSFere book ID,NooSFere,France,The End of Eternity,single value constraint,ISFDB title ID,Wikidata property to identify books
Gallica ID,Gallica,France,"La Coupe, Lupo Liverani, Le Toast, Garnier, Le Contrebandier, La Rêverie à Paris",format constraint,Bibliothèque nationale de France ID,Wikidata property to identify books
