col0,col1,col2,col3,col4,col5
Alimabad Union,Mehendiganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,6203
Safipur Union,Muladi Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,7130
Gachhua Union,Muladi Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,3640
Barakotha Union,Wazirpur Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,6120
Bisarkandi Union,Banaripara Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,4490
Baisari Union,Banaripara Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,3553
Chakhar Union,Banaripara Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,4049
Udaykati Union,Banaripara Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,2698
Padrishibpur Union,Bakerganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,5644
Nalua Union,Bakerganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,2157
Kabai Union,Bakerganj Upazila,union council of Bangladesh,Bangladesh,UTC+06:00,4892
