col0,col1,col2,col3
The Boy and the Beast,2015-07-11,Chizu,Mamoru Hosoda
Wolf Children Ame and Yuki,2012-06-25,Hiroshima Telecasting,Mamoru Hosoda
The Girl Who Leapt Through Time,2006-07-15,Madhouse,Yasutaka Tsutsui
Ichi the Killer: Episode 0,2002-09-27,Anime International Company,Hideo Yamamoto
Ghost in the Shell,1995-11-18,Production I.G,Masamune Shirow
The Garden of Words,2013-04-28,CoMix Wave Films,Makoto Shinkai
Children Who Chase Lost Voices,2011-05-07,CoMix Wave Films,Makoto Shinkai
Tokyo Godfathers,2003-08-30,Madhouse,Satoshi Kon
Paprika,2006-01-01,Madhouse,Satoshi Kon
Howl's Moving Castle,2004-09-05,Studio Ghibli,Diana Wynne Jones
Only Yesterday,1991-07-20,Studio Ghibli,Isao Takahata
Pom Poko,1994-07-16,Studio Ghibli,Isao Takahata
Nausicaä of the Valley of the Wind,1984-03-11,Tokuma Shoten,Hayao Miyazaki
The Castle of Cagliostro,1979-12-15,TMS Entertainment,Hayao Miyazaki
