col0,col1,col2,col3,col4,col5
Mary Ann Rhodes,oldest human,1998-03-03,Canada,female,1882-08-12
Jadwiga Szubartowicz,oldest human,2017-07-20,Poland,female,1905-10-16
Delphine Gibson,oldest human,2018-05-09,United States of America,female,1903-08-30
Giuseppina Projetto,oldest human,2018-07-06,Italy,female,1902-05-30
Mbah Gotho,oldest human,2017-04-30,Indonesia,male,1870-12-31
"Ellen ""Dolly"" Gibb",oldest human,2019-06-05,Canada,female,1905-04-26
Yisrael Kristal,oldest human,2017-08-11,Israel,male,1903-09-15
Geertje Kuijntjes,oldest human,2019-12-24,Kingdom of the Netherlands,female,1905-07-19
Blanche Cobb,oldest human,2015-05-01,United States of America,female,1900-09-08
José Aguinelo dos Santos,oldest human,2017-12-20,Brazil,male,1888-07-07
Violet Brown,oldest human,2017-09-15,Jamaica,female,1900-03-10
Yasutaro Koide,oldest human,2016-01-19,Japan,male,1903-03-13
Nabi Tajima,oldest human,2018-04-21,Japan,female,1900-08-04
Gertrude Weaver,oldest human,2015-04-06,United States of America,female,1898-07-04
