col0,col1,col2,col3,col4,col5,col6
Hurricane Greta–Olivia,115,1978 Atlantic hurricane season,1978-09-23,1978-09-13,Atlantic Ocean,Pacific hurricane
Hurricane Cesar–Douglas,115,1996 Atlantic hurricane season,1996-08-06,1996-07-24,Atlantic Ocean,Pacific hurricane
Hurricane Joan–Miriam,125,1988 Atlantic hurricane season,1988-11-02,1988-10-10,Atlantic Ocean,Pacific hurricane
Hurricane Cesar–Douglas,115,1996 Pacific hurricane season,1996-08-06,1996-07-24,North-East Pacific Ocean,Atlantic hurricane
Hurricane Greta–Olivia,115,1978 Pacific hurricane season,1978-09-23,1978-09-13,North-East Pacific Ocean,Atlantic hurricane
Hurricane Joan–Miriam,125,1988 Pacific hurricane season,1988-11-02,1988-10-10,North-East Pacific Ocean,Atlantic hurricane
Hurricane Greta–Olivia,115,1978 Atlantic hurricane season,1978-09-23,1978-09-13,North-East Pacific Ocean,Atlantic hurricane
Hurricane Cesar–Douglas,115,1996 Atlantic hurricane season,1996-08-06,1996-07-24,North-East Pacific Ocean,Atlantic hurricane
Hurricane Joan–Miriam,125,1988 Atlantic hurricane season,1988-11-02,1988-10-10,North-East Pacific Ocean,Atlantic hurricane
Hurricane Cesar–Douglas,115,1996 Pacific hurricane season,1996-08-06,1996-07-24,Atlantic Ocean,Atlantic hurricane
Hurricane Greta–Olivia,115,1978 Pacific hurricane season,1978-09-23,1978-09-13,Atlantic Ocean,Atlantic hurricane
Hurricane Gladys,120,1975 Atlantic hurricane season,1975-10-04,1975-09-22,Atlantic Ocean,Atlantic hurricane
Hurricane Joan–Miriam,125,1988 Pacific hurricane season,1988-11-02,1988-10-10,Atlantic Ocean,Atlantic hurricane
Hurricane Michelle,120,2001 Atlantic hurricane season,2001-11-06,2001-10-29,Atlantic Ocean,Atlantic hurricane
