col0,col1,col2,col3,col4
Burkina Faso,culture of Burkina Faso,sovereign state,60.361,5.4
Botswana,culture of Botswana,sovereign state,66.797,2.9
South Sudan,culture of South Sudan,sovereign state,56.811,-13.8
Zimbabwe,Culture of Zimbabwe,sovereign state,61.163,0.5
Zambia,culture of Zambia,sovereign state,61.874,3
Central African Republic,culture of the Central African Republic,sovereign state,52.171,4.5
Bhutan,culture of Bhutan,sovereign state,70.197,6.2
Mali,culture of Mali,sovereign state,57.966,5.4
Afghanistan,culture of Afghanistan,sovereign state,63.673,2
Turkmenistan,culture of Turkmenistan,sovereign state,67.835,6.2
Tajikistan,culture of Tajikistan,sovereign state,71.051,6.9
